14,40,50,0.24,8.68083751202
15,40,50,0.17,8.71572858691
16,40,50,1.0,8.85564850569
17,40,50,0.36,8.74294904471
18,40,50,1.0,8.6441251576
19,40,50,0.25,7.94216700792
20,40,50,0.31,8.68533197045
1,50,40,0.26,9.19880086899
2,50,40,0.35,7.81271245956
3,50,40,0.3,7.92229790211
4,50,40,0.31,8.65283734322
5,50,40,0.21,7.76088781834
6,50,40,0.22,9.08505048275
7,50,40,0.2,8.6895495224
8,50,40,0.25,9.57864480496
9,50,40,0.26,7.88511800766
10,50,40,0.3,8.90818091393
11,50,40,0.22,13.1635948324
12,50,40,0.28,7.84394917011
13,50,40,0.31,8.73375973701
14,50,40,0.33,7.85153233051
15,50,40,0.33,8.06754112244
16,50,40,0.2,8.89118314743
17,50,40,0.29,7.80055239677
18,50,40,0.2,9.04826355457
19,50,40,1.0,9.86349437237
20,50,40,0.17,8.95257567406
1,60,33,0.23,9.23823373715
2,60,33,0.36,8.31321492195
3,60,33,0.36,9.21196338733
4,60,33,0.43,9.79869337082
5,60,33,0.3,9.90525672436
6,60,33,0.22,8.14592715104
7,60,33,0.21,8.63600950241
8,60,33,1.0,9.30576079289
9,60,33,0.4,14.0789277395
10,60,33,0.23,10.7527318001
11,60,33,0.28,14.5336524367
12,60,33,0.23,14.7977013866
13,60,33,0.25,15.5710016767
14,60,33,0.18,17.0271218379
15,60,33,0.18,13.8622981389
16,60,33,0.21,19.112793076
17,60,33,0.27,19.4481687387
18,60,33,0.32,20.5455358982
19,60,33,1.0,12.3187544544
20,60,33,0.36,11.513079381
1,70,28,0.29,10.1813794817
2,70,28,0.22,8.62971731254
3,70,28,0.27,10.4760817426
4,70,28,0.39,11.5305371421
5,70,28,0.27,14.160085266
6,70,28,1.0,18.8553668533
7,70,28,0.16,9.90400653567
8,70,28,0.24,10.3261552266
9,70,28,0.32,11.2994983298
10,70,28,0.41,11.71671553
11,70,28,0.27,9.49809018203
12,70,28,0.27,8.18228188583
13,70,28,1.0,8.14766110012
14,70,28,0.25,11.4990049737
15,70,28,0.33,10.5691526072
16,70,28,1.0,8.92989745821
17,70,28,1.0,8.4822677442
18,70,28,0.37,9.49439199311
19,70,28,0.25,10.1812490736
20,70,28,0.17,10.151568171
1,80,25,1.0,12.623286128
2,80,25,0.28,12.6601056039
3,80,25,0.29,11.6692991227
4,80,25,0.41,14.7181192309
5,80,25,0.25,12.6229489654
6,80,25,0.41,11.9026071966
7,80,25,0.34,11.9231685162
8,80,25,0.38,15.1289377391
9,80,25,0.3,11.8761660993
10,80,25,0.33,13.0868201226
11,80,25,0.19,10.2163356006
12,80,25,0.39,12.2269201785
13,80,25,0.35,12.9362627327
14,80,25,0.28,13.2262726605
15,80,25,0.36,8.03386268318
16,80,25,1.0,11.5032581151
17,80,25,0.2,8.46077795625
18,80,25,0.37,8.38902001083
19,80,25,0.24,11.2506939024
20,80,25,0.29,9.70453954041
1,90,22,0.29,10.3357990053
2,90,22,0.29,12.5893551694
3,90,22,0.4,10.7351929002
4,90,22,0.21,12.5601930671
5,90,22,0.4,8.45176930428
6,90,22,0.47,8.4768235604
7,90,22,0.28,8.41012669404
8,90,22,0.42,10.5251187033
9,90,22,0.32,13.9586788972
10,90,22,0.33,10.4098261966
11,90,22,0.39,10.5537622584
12,90,22,0.35,8.50928133329
13,90,22,0.35,8.17565545241
14,90,22,0.37,8.23445318805
15,90,22,0.31,9.49100369877
16,90,22,0.3,10.2206855297
17,90,22,0.28,8.85544771618
18,90,22,0.48,9.76287881533
19,90,22,0.32,10.8317552037
20,90,22,0.28,11.7105492989
1,100,20,0.51,12.5512344313
2,100,20,0.24,10.6638471127
3,100,20,0.48,11.1268632817
4,100,20,0.37,12.1142922139
5,100,20,0.41,10.364569273
6,100,20,0.39,11.2040075827
7,100,20,0.38,11.3187239051
8,100,20,0.4,10.0463324428
9,100,20,0.37,8.98201656818
10,100,20,0.45,10.7845398068
11,100,20,0.34,9.41558426142
12,100,20,0.41,13.0352363467
13,100,20,0.37,10.1345592046
14,100,20,0.39,9.28142124653
15,100,20,0.42,11.1311102629
16,100,20,0.38,10.2530291605
17,100,20,0.32,10.9779119754
18,100,20,0.34,12.804112339
19,100,20,0.32,14.3258840847
20,100,20,0.33,13.5188869357
